Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,107.744,108.243,2,1,0.488,,15,0,150,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,108.244,108.727,3,1,0.471,,15,1,151,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,108.727,109.277,2,1,0.54,,15,2,152,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,109.277,109.76,3,1,0.481,,15,3,153,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,109.76,110.327,1,1,0.561,,15,4,154,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,110.327,110.877,1,1,0.538,,15,5,155,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,110.877,111.494,3,1,0.604,,15,6,156,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,111.494,112.077,2,1,0.572,,15,7,157,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,112.077,112.627,4,1,0.539,,15,8,158,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,112.627,113.209,1,1,0.571,,15,9,159,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,113.21,114.31,2,1,1.096,,16,0,160,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,114.31,114.91,3,1,0.587,,16,1,161,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,114.911,115.41,2,1,0.488,,16,2,162,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,115.41,115.894,3,1,0.472,,16,3,163,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,115.894,116.544,1,1,0.638,,16,4,164,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,116.544,117.127,1,1,0.571,,16,5,165,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,117.127,117.777,3,1,0.647,,16,6,166,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,117.777,118.277,2,1,0.492,,16,7,167,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,118.277,118.876,4,1,0.588,,16,8,168,8,1,9,L,,4,,,,,,,
