Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,94.082,94.623,2,1,0.535,,14,7,147,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,94.624,96.028,4,1,1.401,,14,8,148,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,96.028,96.69,1,1,0.655,,14,9,149,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,96.691,97.225,2,1,0.532,,15,0,150,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,97.229,97.649,3,1,0.415,,15,1,151,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,97.649,98.075,2,1,0.42,,15,2,152,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,98.076,98.53,3,1,0.453,,15,3,153,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,98.53,99.015,1,1,0.482,,15,4,154,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,99.016,99.524,1,1,0.502,,15,5,155,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,99.524,99.99,3,1,0.463,,15,6,156,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,99.99,100.557,2,1,0.564,,15,7,157,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,100.557,101.09,4,1,0.533,,15,8,158,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,101.091,101.581,1,1,0.484,,15,9,159,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,101.582,102.165,2,1,0.579,,16,0,160,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,102.166,102.659,3,1,0.485,,16,1,161,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,102.659,103.098,2,1,0.437,,16,2,162,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,103.098,103.539,3,1,0.44,,16,3,163,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,103.539,104.025,1,1,0.485,,16,4,164,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,104.025,104.465,1,1,0.438,,16,5,165,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,104.466,104.948,3,1,0.48,,16,6,166,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,104.949,105.498,2,1,0.545,,16,7,167,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,105.499,106.006,4,1,0.502,,16,8,168,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,106.007,106.54,1,1,0.529,,16,9,169,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,106.541,107.132,2,1,0.59,,17,0,170,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,107.132,107.547,3,1,0.41,,17,1,171,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,107.548,107.94,2,1,0.388,,17,2,172,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,107.94,108.34,3,1,0.398,,17,3,173,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,108.34,108.774,1,1,0.433,,17,4,174,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,108.774,109.256,1,1,0.48,,17,5,175,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,109.257,109.7,3,1,0.437,,17,6,176,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,109.701,110.173,2,1,0.468,,17,7,177,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,110.173,110.607,4,1,0.43,,17,8,178,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,110.608,111.044,1,1,0.435,,17,9,179,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,111.044,111.452,1,0,0.408,,18,0,180,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,111.453,111.892,3,1,0.438,,18,1,181,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,111.892,112.357,2,1,0.462,,18,2,182,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,112.358,112.69,3,1,0.33,,18,3,183,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,112.691,113.157,1,1,0.462,,18,4,184,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,113.157,113.656,1,1,0.497,,18,5,185,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,113.656,114.123,3,1,0.465,,18,6,186,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,114.123,114.556,2,1,0.428,,18,7,187,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,114.556,115.008,4,1,0.446,,18,8,188,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,115.008,115.418,1,1,0.409,,18,9,189,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,115.418,115.923,2,1,0.502,,19,0,190,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,115.923,116.349,3,1,0.425,,19,1,191,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,116.349,116.724,2,1,0.374,,19,2,192,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,116.725,117.099,3,1,0.369,,19,3,193,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,117.099,117.547,1,1,0.447,,19,4,194,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,117.548,118.056,1,1,0.505,,19,5,195,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,118.056,118.489,3,1,0.431,,19,6,196,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,118.49,118.973,2,1,0.481,,19,7,197,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,118.973,119.323,4,1,0.347,,19,8,198,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,119.323,119.856,1,1,0.529,,19,9,199,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,119.869,120.389,1,1,0.518,,,,,,,6,I,,1,0,0,0,5,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,120.39,120.889,2,1,0.494,,,,,,,8,M,,2,0,1,1,7,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,120.89,121.473,4,1,0.58,,,,,,,9,L,,4,0,2,2,8,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,121.474,121.902,2,1,0.427,,,,,,,3,M,,2,0,3,3,2,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,121.902,122.499,1,1,0.592,,,,,,,10,I,,1,0,4,4,9,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,122.5,122.964,2,1,0.462,,,,,,,1,M,,2,0,5,5,0,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,122.965,123.431,3,1,0.46,,,,,,,4,R,,3,0,6,6,3,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,123.432,123.705,2,0,0.269,,,,,,,2,R,,3,0,7,7,1,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,123.706,124.423,1,1,0.713,,,,,,,5,I,,1,0,8,8,4,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,124.423,124.926,3,1,0.501,,,,,,,7,R,,3,0,9,9,6,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,124.927,125.435,4,1,0.508,,,,,,,9,L,,4,1,0,10,8,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,125.436,125.948,1,1,0.51,,,,,,,6,I,,1,1,1,11,5,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,125.948,126.514,3,1,0.563,,,,,,,4,R,,3,1,2,12,3,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,126.515,127.048,3,1,0.529,,,,,,,7,R,,3,1,3,13,6,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,127.049,127.592,1,1,0.542,,,,,,,10,I,,1,1,4,14,9,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,127.592,128.223,2,1,0.631,,,,,,,8,M,,2,1,5,15,7,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,128.224,128.756,2,1,0.529,,,,,,,3,M,,2,1,6,16,2,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,128.757,129.256,2,1,0.496,,,,,,,1,M,,2,1,7,17,0,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,129.257,129.832,3,1,0.572,,,,,,,2,R,,3,1,8,18,1,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,129.834,130.332,1,1,0.492,,,,,,,5,I,,1,1,9,19,4,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,130.332,130.99,4,1,0.657,,,,,,,9,L,,4,2,0,20,8,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,130.991,131.566,4,0,0.571,,,,,,,2,R,,3,2,1,21,1,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,131.567,131.856,3,0,0.285,,,,,,,10,I,,1,2,2,22,9,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,131.856,132.351,1,1,0.494,,,,,,,5,I,,1,2,3,23,4,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,132.352,132.99,1,1,0.634,,,,,,,6,I,,1,2,4,24,5,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,132.99,133.473,2,1,0.477,,,,,,,8,M,,2,2,5,25,7,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,133.473,133.998,2,1,0.519,,,,,,,3,M,,2,2,6,26,2,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,134,134.564,2,0,0.562,,,,,,,7,R,,3,2,7,27,6,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,134.565,134.665,3,0,0.097,,,,,,,1,M,,2,2,8,28,0,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,134.666,135.206,3,1,0.537,,,,,,,4,R,,3,2,9,29,3,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,135.207,135.789,2,1,0.577,,,,,,,3,M,,2,3,0,30,2,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,135.79,136.298,3,1,0.508,,,,,,,4,R,,3,3,1,31,3,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,136.298,136.731,2,1,0.431,,,,,,,8,M,,2,3,2,32,7,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,136.731,137.131,3,1,0.399,,,,,,,2,R,,3,3,3,33,1,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,137.131,137.755,4,1,0.623,,,,,,,9,L,,4,3,4,34,8,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,137.756,138.297,2,1,0.541,,,,,,,1,M,,2,3,5,35,0,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,138.298,138.947,1,1,0.648,,,,,,,6,I,,1,3,6,36,5,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,138.948,139.498,2,0,0.549,,,,,,,7,R,,3,3,7,37,6,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,139.498,139.625,3,0,0.126,,,,,,,10,I,,1,3,8,38,9,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,139.625,140.166,1,1,0.534,,,,,,,5,I,,1,3,9,39,4,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,140.167,140.739,2,1,0.571,,,,,,,1,M,,2,4,0,40,0,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,140.74,141.239,2,1,0.494,,,,,,,8,M,,2,4,1,41,7,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,141.24,141.832,1,1,0.589,,,,,,,6,I,,1,4,2,42,5,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,141.832,142.373,4,1,0.54,,,,,,,9,L,,4,4,3,43,8,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,142.373,142.99,2,0,0.611,,,,,,,4,R,,3,4,4,44,3,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,142.991,143.122,3,0,0.129,,,,,,,3,M,,2,4,5,45,2,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,143.122,143.656,3,1,0.529,,,,,,,7,R,,3,4,6,46,6,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,143.656,144.232,1,1,0.571,,,,,,,5,I,,1,4,7,47,4,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,144.233,144.759,3,1,0.518,,,,,,,2,R,,3,4,8,48,1,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,144.759,145.239,1,1,0.477,,,,,,,10,I,,1,4,9,49,9,1,,
,,,,,,,,,,1,,2023-09-27_15h43.44.329,Motor_Task,2023.2.2,MacIntel,109.1703057,,,,,,,,,,,,,,,,,,,,,145.239,149.241
