Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,25.7713,26.3226,1,1,0.5391,,0,9,9,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,26.3232,26.872,2,1,0.5473,,1,0,10,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,26.8725,27.3384,3,1,0.4588,,1,1,11,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,27.3387,27.8049,2,1,0.4644,,1,2,12,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,27.8053,28.3726,3,1,0.5569,,1,3,13,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,28.373,28.9051,1,1,0.5253,,1,4,14,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,28.9055,29.4225,1,1,0.5079,,1,5,15,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,29.4228,29.9552,3,1,0.5293,,1,6,16,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,29.9555,30.4387,2,1,0.4737,,1,7,17,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,30.4391,30.9059,4,1,0.4618,,1,8,18,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,30.9062,31.4559,1,1,0.537,,1,9,19,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,31.4564,31.9895,3,0,0.5275,,2,0,20,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,31.9899,32.0878,2,0,0.0949,,2,1,21,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,32.088,32.6722,2,1,0.5753,,2,2,22,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,32.6726,33.2059,3,1,0.5242,,2,3,23,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,33.2063,33.7384,1,1,0.5305,,2,4,24,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,33.7388,34.3048,1,1,0.5534,,2,5,25,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,34.305,34.921,3,1,0.6147,,2,6,26,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,34.9213,35.4058,2,1,0.4758,,2,7,27,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,35.4062,36.0552,4,1,0.6483,,2,8,28,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,36.0556,36.572,1,1,0.5079,,2,9,29,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,36.5724,37.1392,2,1,0.565,,3,0,30,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,37.1396,37.6718,3,1,0.5195,,3,1,31,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,37.6723,38.1893,2,1,0.5054,,3,2,32,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,38.1898,38.6715,3,1,0.4737,,3,3,33,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,38.6719,39.188,1,1,0.5146,,3,4,34,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,39.1883,39.7093,1,1,0.5206,,3,5,35,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,39.7096,40.2729,1,0,0.5501,,3,6,36,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,40.2733,41.1205,2,1,0.8456,,3,7,37,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,41.1209,41.6877,4,1,0.5606,,3,8,38,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,41.688,42.321,1,1,0.6323,,3,9,39,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,42.3212,42.8557,2,1,0.5255,,4,0,40,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,42.8562,43.3887,3,1,0.5293,,4,1,41,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,43.3891,43.9066,2,1,0.5088,,4,2,42,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,43.9082,44.4209,3,1,0.5109,,4,3,43,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,44.4212,44.9888,1,1,0.5601,,4,4,44,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,44.9892,45.5222,1,1,0.5246,,4,5,45,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,45.5226,46.1056,3,1,0.5707,,4,6,46,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,46.106,46.6055,2,1,0.4949,,4,7,47,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,46.6058,47.1224,4,1,0.5089,,4,8,48,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,47.1229,47.6382,1,1,0.5121,,4,9,49,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,47.6386,48.1389,2,1,0.4929,,5,0,50,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,48.1394,48.638,3,1,0.4901,,5,1,51,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,48.6386,49.1206,2,1,0.4812,,5,2,52,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,49.1221,49.588,3,1,0.4535,,5,3,53,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,49.5885,50.1378,1,1,0.5466,,5,4,54,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,50.1381,50.6555,1,1,0.5072,,5,5,55,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,50.656,51.1878,3,1,0.5246,,5,6,56,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,51.1882,51.689,2,1,0.4906,,5,7,57,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,51.6894,52.2398,4,1,0.5469,,5,8,58,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,52.2401,52.8048,1,1,0.5552,,5,9,59,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,52.8053,53.3393,2,1,0.5248,,6,0,60,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,53.3397,53.8382,3,1,0.4887,,6,1,61,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,53.8386,54.3042,2,1,0.465,,6,2,62,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,54.3046,54.8061,3,1,0.4926,,6,3,63,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,54.8065,55.3051,2,0,0.4855,,6,4,64,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,55.3055,55.5222,1,1,0.2079,,6,5,65,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,55.5227,56.3706,3,1,0.8468,,6,6,66,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,56.371,56.9715,2,1,0.5992,,6,7,67,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,56.9719,57.7206,4,1,0.7479,,6,8,68,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,57.7209,58.2545,1,1,0.5267,,6,9,69,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,58.2548,58.7558,2,1,0.4923,,7,0,70,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,58.7562,59.4042,3,1,0.645,,7,1,71,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,59.4045,60.1718,2,1,0.7597,,7,2,72,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,60.1722,60.6993,3,1,0.5073,,7,3,73,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,60.6996,61.3038,1,1,0.598,,7,4,74,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,61.3041,61.8385,1,1,0.5309,,7,5,75,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,61.8389,62.4216,3,1,0.5742,,7,6,76,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,62.4221,62.9399,2,1,0.511,,7,7,77,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,62.9403,63.5378,4,1,0.5948,,7,8,78,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,63.5381,64.1376,1,1,0.5964,,7,9,79,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,64.1377,64.6221,2,1,0.4834,,8,0,80,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,64.6227,65.2702,3,1,0.6465,,8,1,81,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,65.2706,65.7715,2,1,0.4962,,8,2,82,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,65.7719,66.2555,3,1,0.4753,,8,3,83,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,66.2561,66.7547,1,1,0.4931,,8,4,84,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,66.7551,67.273,1,1,0.5094,,8,5,85,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,67.2734,67.8053,3,1,0.5237,,8,6,86,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,67.8057,68.2885,2,1,0.4699,,8,7,87,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,68.2889,68.8038,4,1,0.5068,,8,8,88,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,68.8041,69.3209,1,1,0.5089,,8,9,89,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,69.3213,69.8544,2,1,0.5257,,9,0,90,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,69.8547,70.3545,3,1,0.4991,,9,1,91,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,70.3549,70.9384,2,1,0.5715,,9,2,92,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,70.9389,71.4226,3,1,0.4752,,9,3,93,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,71.423,71.9378,1,1,0.5088,,9,4,94,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,71.9384,72.4551,1,1,0.5163,,9,5,95,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,72.4556,73.005,3,1,0.5404,,9,6,96,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,73.0053,73.4882,2,1,0.4746,,9,7,97,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,73.4884,74.0056,4,1,0.5082,,9,8,98,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,74.006,74.455,1,1,0.4481,,9,9,99,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,74.4557,74.9701,2,1,0.5089,,10,0,100,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,74.9703,75.5058,3,1,0.5266,,10,1,101,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,75.5062,75.9888,2,1,0.4709,,10,2,102,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,75.9892,76.4384,3,1,0.4443,,10,3,103,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,76.439,76.9542,1,1,0.5036,,10,4,104,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,76.9546,77.4211,1,1,0.4618,,10,5,105,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,77.4214,77.8874,2,0,0.4632,,10,6,106,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,77.8876,78.4385,2,1,0.5419,,10,7,107,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,78.439,78.9209,3,0,0.4738,,10,8,108,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,78.9213,79.6208,1,1,0.6932,,10,9,109,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,79.6211,80.1388,2,1,0.5046,,11,0,110,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,80.1393,80.6885,3,1,0.548,,11,1,111,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,80.689,81.2208,1,0,0.5237,,11,2,112,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,81.2212,81.3038,2,0,0.077,,11,3,113,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,81.3042,81.8218,1,1,0.5105,,11,4,114,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,81.8222,82.354,1,1,0.5242,,11,5,115,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,82.3543,82.9369,3,1,0.5818,,11,6,116,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,82.9373,83.4373,2,1,0.491,,11,7,117,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,83.4376,83.9876,4,1,0.54,,11,8,118,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,83.9879,84.5545,1,1,0.565,,11,9,119,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,84.5549,85.0723,2,1,0.5083,,12,0,120,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,85.0726,85.6883,3,1,0.6055,,12,1,121,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,85.6887,86.4703,2,1,0.7792,,12,2,122,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,86.4707,87.0204,3,1,0.5464,,12,3,123,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,87.0207,87.622,1,1,0.5941,,12,4,124,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,87.6224,88.105,1,1,0.4761,,12,5,125,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,88.1054,88.7051,3,1,0.5924,,12,6,126,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,88.7055,89.2038,2,1,0.4933,,12,7,127,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,89.2041,89.7717,4,1,0.555,,12,8,128,8,1,9,L,,4,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,89.7721,90.3053,1,1,0.5229,,12,9,129,9,1,10,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,90.3057,90.8037,2,1,0.4882,,13,0,130,0,1,1,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,90.8042,91.2726,3,1,0.4554,,13,1,131,1,1,2,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,91.2731,91.7531,2,1,0.4737,,13,2,132,2,1,3,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,91.7534,92.2542,3,1,0.4954,,13,3,133,3,1,4,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,92.2548,92.7893,1,1,0.5265,,13,4,134,4,1,5,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,92.7898,93.3051,1,1,0.5063,,13,5,135,5,1,6,I,,1,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,93.3055,93.822,3,1,0.508,,13,6,136,6,1,7,R,,3,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,93.8224,94.3042,2,1,0.4727,,13,7,137,7,1,8,M,,2,,,,,,,
,,,,,,,,1,,2023-09-27_15h43.32.617,Motor_Task,2023.2.2,MacIntel,60.0024001,94.3044,94.7875,4,1,0.4727,,13,8,138,8,1,9,L,,4,,,,,,,
