Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,157.605,158.172,2,1,0.555,,,,,,,1,M,,2,3,4,34,0,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,158.173,158.772,4,1,0.594,,,,,,,9,L,,4,3,5,35,8,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,158.773,159.539,2,1,0.755,,,,,,,3,M,,2,3,6,36,2,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,159.54,160.139,3,1,0.586,,,,,,,4,R,,3,3,7,37,3,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,160.14,160.74,3,1,0.591,,,,,,,7,R,,3,3,8,38,6,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,160.741,161.373,2,1,0.626,,,,,,,8,M,,2,3,9,39,7,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,161.374,161.889,3,1,0.504,,,,,,,2,R,,3,4,0,40,1,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,161.89,162.406,2,1,0.506,,,,,,,3,M,,2,4,1,41,2,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,162.406,163.006,1,1,0.588,,,,,,,10,I,,1,4,2,42,9,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,163.006,163.573,2,1,0.554,,,,,,,8,M,,2,4,3,43,7,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,163.573,164.306,1,1,0.723,,,,,,,5,I,,1,4,4,44,4,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,164.307,164.973,4,1,0.656,,,,,,,9,L,,4,4,5,45,8,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,164.973,165.639,3,1,0.653,,,,,,,4,R,,3,4,6,46,3,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,165.64,166.389,1,1,0.739,,,,,,,6,I,,1,4,7,47,5,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,166.39,166.955,3,1,0.555,,,,,,,7,R,,3,4,8,48,6,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,166.957,167.655,2,1,0.685,,,,,,,1,M,,2,4,9,49,0,1,,
,,,,,,,,1,,2023-09-27_15h43.42.742,Motor_Task,2023.2.2,MacIntel,60.09615385,,,,,,,,,,,,,,,,,,,,,167.656,171.656
